GST-PERP,-0.000911,2022-05-25T17:00:00+00:00
GST-PERP,-0.000919,2022-05-25T18:00:00+00:00
GST-PERP,-0.000974,2022-05-25T19:00:00+00:00
GST-PERP,-0.000928,2022-05-25T20:00:00+00:00
GST-PERP,-0.000942,2022-05-25T21:00:00+00:00
GST-PERP,-0.000855,2022-05-25T22:00:00+00:00
GST-PERP,-0.000892,2022-05-25T23:00:00+00:00
GST-PERP,-0.000956,2022-05-26T00:00:00+00:00
GST-PERP,-0.000934,2022-05-26T01:00:00+00:00
GST-PERP,-0.001422,2022-05-26T02:00:00+00:00
GST-PERP,-0.001346,2022-05-26T03:00:00+00:00
GST-PERP,-0.001939,2022-05-26T04:00:00+00:00
GST-PERP,-0.002271,2022-05-26T05:00:00+00:00
GST-PERP,-0.002275,2022-05-26T06:00:00+00:00
GST-PERP,-0.001801,2022-05-26T07:00:00+00:00
GST-PERP,-0.001751,2022-05-26T08:00:00+00:00
GST-PERP,-0.002235,2022-05-26T09:00:00+00:00
GST-PERP,-0.002043,2022-05-26T10:00:00+00:00
GST-PERP,-0.001793,2022-05-26T11:00:00+00:00
GST-PERP,-0.001602,2022-05-26T12:00:00+00:00
GST-PERP,-0.001665,2022-05-26T13:00:00+00:00
GST-PERP,-0.001802,2022-05-26T14:00:00+00:00
GST-PERP,-0.001459,2022-05-26T15:00:00+00:00
GST-PERP,-0.001257,2022-05-26T16:00:00+00:00
GST-PERP,-0.001687,2022-05-26T17:00:00+00:00
GST-PERP,-0.002866,2022-05-26T18:00:00+00:00
GST-PERP,-0.003376,2022-05-26T19:00:00+00:00
GST-PERP,-0.003251,2022-05-26T20:00:00+00:00
GST-PERP,-0.002742,2022-05-26T21:00:00+00:00
GST-PERP,-0.002017,2022-05-26T22:00:00+00:00
GST-PERP,-0.002061,2022-05-26T23:00:00+00:00
GST-PERP,-0.002334,2022-05-27T00:00:00+00:00
GST-PERP,-0.002285,2022-05-27T01:00:00+00:00
GST-PERP,-0.002202,2022-05-27T02:00:00+00:00
GST-PERP,-0.002529,2022-05-27T03:00:00+00:00
GST-PERP,-0.002887,2022-05-27T04:00:00+00:00
GST-PERP,-0.002315,2022-05-27T05:00:00+00:00
GST-PERP,-0.002032,2022-05-27T06:00:00+00:00
GST-PERP,-0.0016,2022-05-27T07:00:00+00:00
GST-PERP,-0.001441,2022-05-27T08:00:00+00:00
GST-PERP,-0.001723,2022-05-27T09:00:00+00:00
GST-PERP,-0.00143,2022-05-27T10:00:00+00:00
GST-PERP,-0.001242,2022-05-27T11:00:00+00:00
GST-PERP,-0.001099,2022-05-27T12:00:00+00:00
GST-PERP,-0.001178,2022-05-27T13:00:00+00:00
GST-PERP,-0.001059,2022-05-27T14:00:00+00:00
GST-PERP,-0.001132,2022-05-27T15:00:00+00:00
GST-PERP,-0.001543,2022-05-27T16:00:00+00:00
GST-PERP,-0.001801,2022-05-27T17:00:00+00:00
GST-PERP,-0.001899,2022-05-27T18:00:00+00:00
GST-PERP,-0.00183,2022-05-27T19:00:00+00:00
GST-PERP,-0.001837,2022-05-27T20:00:00+00:00
GST-PERP,-0.00161,2022-05-27T21:00:00+00:00
GST-PERP,-0.001493,2022-05-27T22:00:00+00:00
GST-PERP,-0.001425,2022-05-27T23:00:00+00:00
GST-PERP,-0.001315,2022-05-28T00:00:00+00:00
GST-PERP,-0.001606,2022-05-28T01:00:00+00:00
GST-PERP,-0.001443,2022-05-28T02:00:00+00:00
GST-PERP,-0.001437,2022-05-28T03:00:00+00:00
GST-PERP,-0.001306,2022-05-28T04:00:00+00:00
GST-PERP,-0.001232,2022-05-28T05:00:00+00:00
GST-PERP,-0.001249,2022-05-28T06:00:00+00:00
GST-PERP,-0.00136,2022-05-28T07:00:00+00:00
GST-PERP,-0.001172,2022-05-28T08:00:00+00:00
GST-PERP,-0.001146,2022-05-28T09:00:00+00:00
GST-PERP,-0.001076,2022-05-28T10:00:00+00:00
GST-PERP,-0.001406,2022-05-28T11:00:00+00:00
GST-PERP,-0.001532,2022-05-28T12:00:00+00:00
GST-PERP,-0.001568,2022-05-28T13:00:00+00:00
GST-PERP,-0.001433,2022-05-28T14:00:00+00:00
GST-PERP,-0.001605,2022-05-28T15:00:00+00:00
GST-PERP,-0.001664,2022-05-28T16:00:00+00:00
GST-PERP,-0.001614,2022-05-28T17:00:00+00:00
GST-PERP,-0.001503,2022-05-28T18:00:00+00:00
GST-PERP,-0.001485,2022-05-28T19:00:00+00:00
GST-PERP,-0.001478,2022-05-28T20:00:00+00:00
GST-PERP,-0.001365,2022-05-28T21:00:00+00:00
GST-PERP,-0.00136,2022-05-28T22:00:00+00:00
GST-PERP,-0.001261,2022-05-28T23:00:00+00:00
GST-PERP,-0.001148,2022-05-29T00:00:00+00:00
GST-PERP,-0.001254,2022-05-29T01:00:00+00:00
GST-PERP,-0.001397,2022-05-29T02:00:00+00:00
GST-PERP,-0.001417,2022-05-29T03:00:00+00:00
GST-PERP,-0.000974,2022-05-29T04:00:00+00:00
GST-PERP,-0.001026,2022-05-29T05:00:00+00:00
GST-PERP,-0.001011,2022-05-29T06:00:00+00:00
GST-PERP,-0.000922,2022-05-29T07:00:00+00:00
GST-PERP,-0.001019,2022-05-29T08:00:00+00:00
GST-PERP,-0.000967,2022-05-29T09:00:00+00:00
GST-PERP,-0.001744,2022-05-29T10:00:00+00:00
GST-PERP,-0.001494,2022-05-29T11:00:00+00:00
GST-PERP,-0.001273,2022-05-29T12:00:00+00:00
GST-PERP,-0.001047,2022-05-29T13:00:00+00:00
GST-PERP,-0.001076,2022-05-29T14:00:00+00:00
GST-PERP,-0.001234,2022-05-29T15:00:00+00:00
GST-PERP,-0.001882,2022-05-29T16:00:00+00:00
GST-PERP,-0.001227,2022-05-29T17:00:00+00:00
